drug_name_lower,currently_resolves_to_bucket,bucket_generic_name,trials_referencing_this_name
intralesional antigen immunotherapy,n/a,N/A,0
intralesional rituximab,trastuzumab-qyyp,trastuzumab-qyyp,1
intranasal modified temozolomide,temozolomide,temozolomide,1
intranodal booster immunizations,...,...,0
intraoperative chemohyperthermic peritoneal perfusion (chpp),...,...,0
intraperitoneal chemo,n/a,N/A,0
intraperitoneal chemotherapy,...,...,0
intraperitoneal chemotherapy during surgery,n/a,N/A,0
intraperitoneal cisplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
intraperitoneal docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,2
intraperitoneal hyperthermic chemoperfusion (iphc),...,...,0
intraperitoneal nivolumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
intraperitoneal of fast cea-targeted car-t,...,...,0
intraperitoneal oxaliplatin,trastuzumab-qyyp,trastuzumab-qyyp,3
intraperitoneal paclitaxel,trastuzumab-qyyp,trastuzumab-qyyp,3
intraperitoneal px,unknown,Unknown,0
intraperitoneal px in combination,unknown,Unknown,0
intrapleural administration of toluenesulfonamide,toluenesulfonamide,toluenesulfonamide,1
intrathecal ara-c,cytarabine liposome,cytarabine liposome,0
intrathecal chemotherapy,n/a,N/A,0
intrathecal depocyt,cytarabine liposome,cytarabine liposome,0
intrathecal ipilimumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
intrathecal nivolumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
intrathecal of pemetrexed,trastuzumab-qyyp,trastuzumab-qyyp,0
intrathecal pemetrexed,trastuzumab-qyyp,trastuzumab-qyyp,0
intratumoral immunotherapy,...,...,0
intratumoral ipilimumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,2
intratumoral nivolumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
intratumoral of ipilimumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
intravaginal 5-fluorouracil,trastuzumab-qyyp,trastuzumab-qyyp,0
intraventricular dexamethasone,dexamethasone,dexamethasone,0
intraventricular etoposide,trastuzumab-qyyp,trastuzumab-qyyp,0
intraventricular nivolumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
intraventricular pemetrexed,trastuzumab-qyyp,trastuzumab-qyyp,0
intraventricular rituximab,trastuzumab-qyyp,trastuzumab-qyyp,1
intravesical chemotherapy docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
intravesical gemcitabine,trastuzumab-qyyp,trastuzumab-qyyp,2
intravitreal dexamethasone,dexamethasone,dexamethasone,0
intron-a,...,...,0
intropaste,barium,barium,0
investigational cancer drug,...,...,0
investigational intervention ri,...,...,0
investigator chosen chemotherapy,n/a,N/A,0
investigator's choice of chemotherapy (docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
investigator-choice platinum doublet,n/a,N/A,1
investigator´s choice of chemotherapy,n/a,N/A,1
invivo car-t,n/a,N/A,0
invivocar1920 mrna,...,...,0
io+chemo,n/a,N/A,0
iov-5001,...,...,0
ip chemo,...,...,0
ip chemotherapy,n/a,N/A,0
ipd1 cd19 ecar-t cells,...,...,0
ipe,trastuzumab-qyyp,trastuzumab-qyyp,0
iphc,...,...,0
iphosphoramide mustard,zio-201-t,ZIO-201-T,0
ipi,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
ipililumab intracavitary,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
ipilimumab (,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,4
ipilimumab (cohort a,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
ipilimumab (mdx-010,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,2
ipilimumab (yervoy),...,...,0
ipilimumab (yervoytm,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,3
ipilimumab [yervoy],da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,3
ipilimumab at,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
ipilimumab biosimilar antibody,n/a,N/A,0
ipilimumab in,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,3
ipilimumab it,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
ipilimumab n01,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,2
ipilumimab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,0
ipilumumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
ipl1,...,...,0
ipm tromethamine,zio-201-t,ZIO-201-T,0
ipm-l,zio-201-t,ZIO-201-T,0
ipm-lysine,zio-201-t,ZIO-201-T,0
ipo-1250,carbendazim,carbendazim,0
iptilimumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
irbosyd,coloverin,coloverin,0
iriban,coloverin,coloverin,0
irinotecan,irinotecan,irinotecan,632
irinotecan (administered,irinotecan,irinotecan,0
irinotecan (camptosar,irinotecan,irinotecan,0
irinotecan [camptosar],irinotecan,irinotecan,0
irinotecan combination,irinotecan,irinotecan,0
irinotecan hydrochloride hydrate,irinotecan,irinotecan,0
irinotecan hydrochloride liposome,irinotecan,irinotecan,0
irinotecan hydrochloride trihydrate,irinotecan,irinotecan,0
irinotecan hydrochloride （campto®）,irinotecan,irinotecan,1
irinotecan hydrochloride),irinotecan,irinotecan,0
irinotecan liposoma,irinotecan,irinotecan,0
irinotecan liposomal,irinotecan,irinotecan,0
irinotecan liposomal [onivyde],trastuzumab-qyyp,trastuzumab-qyyp,0
irinotecan liposome,irinotecan,irinotecan,38
irinotecan liposome as second-line therapy,trastuzumab-qyyp,trastuzumab-qyyp,1
irinotecan liposome capecitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
irinotecan liposome ii,irinotecan,irinotecan,0
irinotecan liposome ⅱ,irinotecan,irinotecan,0
"irinotecan liposome, 5-fluorouracil, leucovorin",trastuzumab-qyyp,trastuzumab-qyyp,0
irinotecan liposome/capecitabine,trastuzumab-qyyp,trastuzumab-qyyp,0
irinotecan liposomes,irinotecan,irinotecan,0
irinotecan liposome、5-fluorouracil、leucovorin,trastuzumab-qyyp,trastuzumab-qyyp,1
irinotecan liposome（,irinotecan,irinotecan,0
irinotecan liposome；oxaliplatin；5-fu；lv,trastuzumab-qyyp,trastuzumab-qyyp,1
irinotecan monotherapy,irinotecan,irinotecan,0
irinotecan sucrosofate,irinotecan,irinotecan,2
irinotecan tablets,irinotecan,irinotecan,0
irinotecan),irinotecan,irinotecan,0
irinotecan)-group d2,irinotecan,irinotecan,0
"irinotecan, oxaliplatin, 5-fu, lv",trastuzumab-qyyp,trastuzumab-qyyp,0
"irinotecan, oxaliplatin, fluorouracil, leucovorin",trastuzumab-qyyp,trastuzumab-qyyp,0
irinotecan-based chemo,irinotecan,irinotecan,0
irinotecan-chemoseed implementation into the resection cavity after surgical resection of gbm,irinotecan,irinotecan,0
irinotecan-only,irinotecan,irinotecan,0
irinotecan.,irinotecan,irinotecan,0
irisone acetate,cortisone acetate,cortisone acetate,0
irisyn,coloverin,coloverin,0
iron sucron complex,iron saccharate,iron saccharate,0
irrisept,chlorhexidine gluconate,chlorhexidine gluconate,0
irs-1 hsv c134,...,...,0
is_drug,gp100 human melanoma peptide,gp100 human melanoma peptide,0
isatuximab -obds,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,1
isatuximab carfilzomib lenalidomide dexamethasone,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,1
isatuximab sar650984,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,11
"isatuximab, carfilzomib, lenalidomide, dexamethasone",velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,0
isatuximab-dexamethasone,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,1
iscover,clopidogrel,clopidogrel,0
isolated limb perfusion,n/a,N/A,0
isolated pelvis perfusion,...,...,0
isophosphamide mustard,zio-201-t,ZIO-201-T,0
isophosphoramide mustard (ipm),zio-201-t,ZIO-201-T,0
isophosphoramide mustard tromethamine,zio-201-t,ZIO-201-T,0
isopregnenone,dydrogesterone,dydrogesterone,0
isv,...,...,0
it chemo,n/a,N/A,0
it cytarabine,cytarabine liposome,cytarabine liposome,1
itab a-337,...,...,0
itab a-337 recombinant anti-epcam-cd3 antibody a-337,...,...,0
itinerol,meclizine,Meclizine,0
ivemend,...,...,0
ivf antagonist protocol,n/a,N/A,0
iviron,iron saccharate,iron saccharate,0
ivonescimab (ak112/smt112),...,...,0
ivx037,gp100 human melanoma peptide,gp100 human melanoma peptide,1
izervay,...,...,0
j110,"varies, see alternative names","Varies, see alternative names",0
j116,"varies, see alternative names","Varies, see alternative names",0
j1doi7uv76,pcb,pcb,0
j4.441e,pcb,pcb,0
j43,"varies, see alternative names","Varies, see alternative names",0
j9v40v4pkz,selenomethionine,Selenomethionine,0
jab,...,...,0
jak inhibitor,...,...,0
jak1 inhibitor,...,...,0
jakinib,...,...,0
janus kinase inhibitor,...,...,0
japan yellow 201,fluorescein sodium,fluorescein sodium,0
javel water,sodium hypochlorite,sodium hypochlorite,0
javel's lye,sodium hypochlorite,sodium hypochlorite,0
javelle water,sodium hypochlorite,sodium hypochlorite,0
javex,sodium hypochlorite,sodium hypochlorite,0
javex 5,sodium hypochlorite,sodium hypochlorite,0
jcar021,...,...,0
jcarh125,...,...,0
jh020002,lutetium lu 177 jh020002,Lutetium Lu 177 JH020002,0
jj-450,...,...,0
jk-1201i,gp100 human melanoma peptide,gp100 human melanoma peptide,4
jkatein,carbendazim,carbendazim,0
jm-8,trastuzumab-qyyp,trastuzumab-qyyp,0
jnj-38877605,"varies, see alternative names","Varies, see alternative names",0
jnj-4528,...,...,0
jnj-90014496 (jnj-4496),...,...,0
jnk-in-16,"varies, see alternative names","Varies, see alternative names",0
joint juice,glucosamine hydrochloride,Glucosamine Hydrochloride,0
jomax mold & mildew,sodium hypochlorite,sodium hypochlorite,0
jtx-4014,varies,Varies,1
junel fe 1.5/30,norethisterone acetate,norethisterone acetate,0
junel fe 1/20,norethisterone acetate,norethisterone acetate,0
junel fe 24,norethisterone acetate,norethisterone acetate,0
k-thrombyl,menadione,menadione,0
k-vitan,menadione,menadione,0
k252a,"varies, see alternative names","Varies, see alternative names",0
ka-2887,...,...,0
kaergona,menadione,menadione,0
kai fen,flurbiprofen,flurbiprofen,0
kai-4169,...,...,0
kanaje hindi,withania somnifera,withania somnifera,0
kanone,menadione,menadione,0
kapidex,...,...,0
kappadione,menadione,menadione,0
kappaxan,menadione,menadione,0
kappaxin,menadione,menadione,0
karben,carbendazim,carbendazim,0
karcon,menadione,menadione,0
kareon,menadione,menadione,0
kativ-g,menadione,menadione,0
kavoflog,flurbiprofen,flurbiprofen,0
kayklot,menadione,menadione,0
kaykot,menadione,menadione,0
kaynone,menadione,menadione,0
kayquinone,menadione,menadione,0
kdr inhibitor,...,...,0
kemdazin,carbendazim,carbendazim,0
keralac,urea,urea,0
kerasal,urea,urea,0
kerasal ultra 20,urea,urea,0
kestin,ebastine,Ebastine,0
kestine,ebastine,Ebastine,0
kestinelio,ebastine,Ebastine,0
kestinlyo,ebastine,Ebastine,0
key-pred,prenisolone,prenisolone,0
keytruda - eu,pembrolizumab and berahyaluronidase alfa-pmph,pembrolizumab and berahyaluronidase alfa-pmph,0
keytruda - us,pembrolizumab and berahyaluronidase alfa-pmph,pembrolizumab and berahyaluronidase alfa-pmph,0
keytruda injectable product,pembrolizumab and berahyaluronidase alfa-pmph,pembrolizumab and berahyaluronidase alfa-pmph,0
keytruda ®,pembrolizumab and berahyaluronidase alfa-pmph,pembrolizumab and berahyaluronidase alfa-pmph,0
keytruda®,pembrolizumab and berahyaluronidase alfa-pmph,pembrolizumab and berahyaluronidase alfa-pmph,1
kg bevacizumab alternating,trastuzumab-qyyp,trastuzumab-qyyp,1
kg dexamethasone in normal saline,dexamethasone,dexamethasone,1
kg nivolumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
khartoum senna,senna,senna,0
khk2455,...,...,0
ki202,fluorescein sodium,fluorescein sodium,0
ki202(1),fluorescein sodium,fluorescein sodium,0
ki202(2),fluorescein sodium,fluorescein sodium,0
kidney injury molecule-3,...,...,0
killer joints,pcb,pcb,0
killer weed,pcb,pcb,0
kim-3,...,...,0
kimmtrak,gp100 human melanoma peptide,gp100 human melanoma peptide,0
kin-3248,...,...,0
kinase inhibitors,...,...,0
kinase insert domain receptor inhibitor,...,...,0
kipca,menadione,menadione,0
kipca-oil soluble,menadione,menadione,0
kir-ligand mismatched nk cells,...,...,0
kirovax,...,...,0
"kite-753, kite-363, anti-cd19/cd20 bicistronic car t cells, jnj-4496, c-car039",...,...,0
kl-140,trastuzumab-qyyp,trastuzumab-qyyp,0
kl140,trastuzumab-qyyp,trastuzumab-qyyp,0
klavikordal,nitroglycerin,nitroglycerin,0
kleersight,chlorhexidine gluconate,chlorhexidine gluconate,0
kliofem,...,...,0
kliovance,...,...,0
klofit,clomiphene citrate,clomiphene citrate,0
klomen,clomiphene citrate,clomiphene citrate,0
klomifen,clomiphene citrate,clomiphene citrate,0
klorocin,sodium hypochlorite,sodium hypochlorite,0
klottone,menadione,menadione,0
kluster,viscum album,viscum album,0
koaxin,menadione,menadione,0
koc1-ttk-co16-depdc1-mphosph1 multipeptide vaccine,...,...,0
kolfugo,carbendazim,carbendazim,0
kolfugo extra,carbendazim,carbendazim,0
kolklot,menadione,menadione,0
kotton,flurbiprofen,flurbiprofen,0
kovia,urea,urea,0
kpd (carfilzomib,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,0
kras-specific autologous tcr-t cell,...,...,0
krc-108,"varies, see alternative names","Varies, see alternative names",0
kresladi™,...,...,0
krn-568,...,...,0
kryptocur,gonadorelin,gonadorelin,0
kryxana,...,...,0
ksp inhibitor,...,...,0
ksp-ia,...,...,0
kte-c19 (axicabtagene ciloleucel),n/a,N/A,0
ktn-3379,...,...,0
kuthmithi,withania somnifera,withania somnifera,0
kw 2307,tlc178,TLC178,0
kw-2307,tlc178,TLC178,0
kw-2449,...,...,0
kyprolis,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,0
"l (+)-glutamic acid, alpha-form",glutamic acid,glutamic acid,0
l gallinarium,lactobacillus,lactobacillus,0
l(+) selenomethionine,selenomethionine,Selenomethionine,0
l-(+)-glutamic acid,glutamic acid,glutamic acid,0
l-(+)-selenomethionine,selenomethionine,Selenomethionine,0
l-2-amino-pentanedioic acid,glutamic acid,glutamic acid,0
l-2-aminoglutaric acid,glutamic acid,glutamic acid,0
l-2-aminopentanedioic acid,glutamic acid,glutamic acid,0
l-6-((18)f)fluoro-dopa,fluorodopa,fluorodopa,0
l-6-(18f)fluoro-dopa,fluorodopa,fluorodopa,0
"l-6-[.18.f]fluoro-3, 4- dihydroxyphenylalanine",fluorodopa,fluorodopa,0
"l-6-[18f]fluoro-3,4-dihydroxyphenylalanine",fluorodopa,fluorodopa,0
"l-732,138",...,...,0
"l-733,060",...,...,0
l-741671,...,...,0
l-742694,...,...,0
"l-754,030",...,...,0
"l-758,298",...,...,0
l-alpha-aminoglutaric acid,glutamic acid,glutamic acid,0
l-bcl-2,...,...,0
l-dopachrome isomerase,...,...,0
l-dopachrome tautomerase,...,...,0
l-glu,glutamic acid,glutamic acid,0
l-glutamate,glutamic acid,glutamic acid,0
l-glutamic acid,glutamic acid,glutamic acid,0
l-glutamic acid [jan],glutamic acid,glutamic acid,0
"l-glutamic acid, n-((((1s)-1-carboxy-5-(((6-(fluoro-18f)-3-pyridinyl)carbonyl)amino)pentyl)amino)carbonyl)-",[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
"l-glutamic acid, n-((((1s)-1-carboxy-5-(((6-fluoro-3-pyridinyl)carbonyl)amino)pentyl)amino)carbonyl)-",[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
"l-glutamic acid, n-[[[(1s)-1-carboxy-5-[[(6-fluoro-3-pyridinyl)carbonyl]amino]pentyl]amino]carbonyl]-",[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
l-glutaminic acid,glutamic acid,glutamic acid,0
l-il-2,...,...,0
l-selenomethione,selenomethionine,Selenomethionine,0
l-selenomethionine,selenomethionine,Selenomethionine,1
l-selenomethionine amino acid chelate,selenomethionine,Selenomethionine,0
l-selenomethionine pentapure,selenomethionine,Selenomethionine,0
"l-selenomethionine, natural selenium",selenomethionine,Selenomethionine,0
l-selenomethioninum,selenomethionine,Selenomethionine,0
"l-tyrosine, 2-(fluoro-(sup 18)f)-5-hydroxy-",fluorodopa,fluorodopa,0
"l-tyrosine, 2-(fluoro-18f)-5-hydroxy-",fluorodopa,fluorodopa,0
l. acidophilus,lactobacillus,lactobacillus,0
l. amylovorus,lactobacillus,lactobacillus,0
l. brevis,lactobacillus,lactobacillus,0
l. bulgaricus,lactobacillus,lactobacillus,0
l. casei,lactobacillus,lactobacillus,0
l. casei immunitas,lactobacillus,lactobacillus,0
l. crispatus,lactobacillus,lactobacillus,0
l. delbrueckii,lactobacillus,lactobacillus,0
l. fermentum,lactobacillus,lactobacillus,0
l. gasseri,lactobacillus,lactobacillus,0
l. gasseri bnr17,lactobacillus,lactobacillus,0
l. helveticus,lactobacillus,lactobacillus,0
l. johnsonii,lactobacillus,lactobacillus,0
l. johnsonii lc-1,lactobacillus,lactobacillus,0
l. lactis,lactobacillus,lactobacillus,0
l. plantarum,lactobacillus,lactobacillus,0
l. reuteri,lactobacillus,lactobacillus,0
l. rhamnosus,lactobacillus,lactobacillus,0
l. salivarius,lactobacillus,lactobacillus,0
l1 inhibitors,n/a,N/A,0
la 6023,metformin,metformin,0
la-6023,metformin,metformin,0
lactacystin,...,...,0
lacto bacillus,lactobacillus,lactobacillus,0
lactobacille,lactobacillus,lactobacillus,0
lactobacilli,lactobacillus,lactobacillus,0
lactobacilli acidophilus,lactobacillus,lactobacillus,0
lactobacilli bulgaricus,lactobacillus,lactobacillus,0
lactobacilli plantarum,lactobacillus,lactobacillus,0
lactobacilli rhamnosus,lactobacillus,lactobacillus,0
lactobacilli salivarium,lactobacillus,lactobacillus,0
lactobacillus,lactobacillus,lactobacillus,2
lactobacillus acidophilus,lactobacillus,lactobacillus,1
lactobacillus amylovorus,lactobacillus,lactobacillus,0
lactobacillus brevis,lactobacillus,lactobacillus,0
lactobacillus bulgaricus,lactobacillus,lactobacillus,0
lactobacillus casei,lactobacillus,lactobacillus,1
lactobacillus casei sp. rhamnosus,lactobacillus,lactobacillus,0
lactobacillus crispatus,lactobacillus,lactobacillus,0
lactobacillus delbrueckii,lactobacillus,lactobacillus,0
lactobacillus delbrueckii ssp. bulgaricus,lactobacillus,lactobacillus,0
lactobacillus fermentum,lactobacillus,lactobacillus,0
lactobacillus gallinarum,lactobacillus,lactobacillus,0
lactobacillus gasseri,lactobacillus,lactobacillus,0
lactobacillus gg,lactobacillus,lactobacillus,0
lactobacillus helveticus,lactobacillus,lactobacillus,0
lactobacillus johnsonii,lactobacillus,lactobacillus,0
lactobacillus lactis,lactobacillus,lactobacillus,0
lactobacillus paracasei,lactobacillus,lactobacillus,0
lactobacillus plantarum,lactobacillus,lactobacillus,1
lactobacillus reuteri,lactobacillus,lactobacillus,2
lactobacillus rhamnosus,lactobacillus,lactobacillus,1
lactobacillus rhamnosus gg,lactobacillus,lactobacillus,0
lactobacillus sakei,lactobacillus,lactobacillus,0
lactobacillus salivarium,lactobacillus,lactobacillus,0
lactobacillus salivarius,lactobacillus,lactobacillus,0
lactobacilo,lactobacillus,lactobacillus,0
lactospores,lactobacillus,lactobacillus,0
lafayette,barium,barium,0
lag-3 inhibitors,...,...,0
lamp black,activated charcoal,Activated Charcoal,0
lanepitant,...,...,0
lap3,...,...,0
larin 24 fe,norethisterone acetate,norethisterone acetate,0
larin fe 1.5/30,norethisterone acetate,norethisterone acetate,0
larin fe 1/20,norethisterone acetate,norethisterone acetate,0
las w-090,ebastine,Ebastine,0
las-w 090;rp64305,ebastine,Ebastine,0
las-w-090,ebastine,Ebastine,0
laser-assisted pdt,...,...,0
late post-transplant vaccination,...,...,0
laut-1,...,...,0
lb1908,...,...,1
lc bead loaded,not applicable,Not applicable,0
lc bead lumi,not applicable,Not applicable,0
